country,date,total
Slovakia,2020-02-16,0
Slovakia,2020-02-17,0
Slovakia,2020-02-18,0
Slovakia,2020-02-19,0
Slovakia,2020-02-02,0
Slovakia,2020-02-20,0
Slovakia,2020-02-21,0
Slovakia,2020-02-22,0
Slovakia,2020-02-23,0
Slovakia,2020-02-24,0
Slovakia,2020-02-25,0
Slovakia,2020-02-26,0
Slovakia,2020-02-27,0
Slovakia,2020-02-28,0
Slovakia,2020-02-29,0
Slovakia,2020-02-03,0
Slovakia,2020-02-04,0
Slovakia,2020-02-05,0
Slovakia,2020-02-06,0
Slovakia,2020-02-07,0
Slovakia,2020-02-08,0
Slovakia,2020-02-09,0
Slovakia,2020-03-01,0
Slovakia,2020-03-10,7
Slovakia,2020-03-11,10
Slovakia,2020-03-12,16
Slovakia,2020-03-13,32
Slovakia,2020-03-14,44
Slovakia,2020-03-15,54
Slovakia,2020-03-16,63
Slovakia,2020-03-17,72
Slovakia,2020-03-18,105
Slovakia,2020-03-19,123
Slovakia,2020-03-02,0
Slovakia,2020-03-20,137
Slovakia,2020-03-21,178
Slovakia,2020-03-22,185
Slovakia,2020-03-23,186
Slovakia,2020-03-24,204
Slovakia,2020-03-25,216
Slovakia,2020-03-26,226
Slovakia,2020-03-27,269
Slovakia,2020-03-28,292
Slovakia,2020-03-29,314
Slovakia,2020-03-03,0
Slovakia,2020-03-30,336
Slovakia,2020-03-31,363
Slovakia,2020-03-04,0
Slovakia,2020-03-05,0
Slovakia,2020-03-06,1
Slovakia,2020-03-07,1
Slovakia,2020-03-08,3
Slovakia,2020-03-09,3
Slovakia,2020-04-01,400
Slovakia,2020-04-10,715
Slovakia,2020-04-11,728
Slovakia,2020-04-12,742
Slovakia,2020-04-13,769
Slovakia,2020-04-14,835
Slovakia,2020-04-15,863
Slovakia,2020-04-16,977
Slovakia,2020-04-17,1049
Slovakia,2020-04-18,1089
Slovakia,2020-04-19,1161
Slovakia,2020-04-02,426
Slovakia,2020-04-20,1173
Slovakia,2020-04-21,1199
Slovakia,2020-04-22,1244
Slovakia,2020-04-23,1325
Slovakia,2020-04-24,1360
Slovakia,2020-04-25,1373
Slovakia,2020-04-26,1379
Slovakia,2020-04-27,1381
Slovakia,2020-04-28,1384
Slovakia,2020-04-29,1391
Slovakia,2020-04-03,450
Slovakia,2020-04-30,1396
Slovakia,2020-04-04,471
Slovakia,2020-04-05,485
Slovakia,2020-04-06,534
Slovakia,2020-04-07,581
Slovakia,2020-04-08,682
Slovakia,2020-04-09,701
Slovakia,2020-05-01,1403
Slovakia,2020-05-10,1457
Slovakia,2020-05-11,1457
Slovakia,2020-05-12,1465
Slovakia,2020-05-13,1469
Slovakia,2020-05-14,1477
Slovakia,2020-05-15,1480
Slovakia,2020-05-16,1493
Slovakia,2020-05-17,1494
Slovakia,2020-05-18,1495
Slovakia,2020-05-19,1495
Slovakia,2020-05-02,1407
Slovakia,2020-05-20,1496
Slovakia,2020-05-21,1502
Slovakia,2020-05-22,1503
Slovakia,2020-05-23,1504
Slovakia,2020-05-24,1509
Slovakia,2020-05-25,1511
Slovakia,2020-05-26,1513
Slovakia,2020-05-27,1515
Slovakia,2020-05-28,1520
Slovakia,2020-05-29,1520
Slovakia,2020-05-03,1408
Slovakia,2020-05-30,1521
Slovakia,2020-05-31,1521
Slovakia,2020-05-04,1413
Slovakia,2020-05-05,1421
Slovakia,2020-05-06,1429
Slovakia,2020-05-07,1445
Slovakia,2020-05-08,1455
Slovakia,2020-05-09,1455
Slovakia,2020-06-01,1522
Slovakia,2020-06-10,1533
Slovakia,2020-06-11,1541
Slovakia,2020-06-12,1542
Slovakia,2020-06-13,1545
Slovakia,2020-06-14,1548
Slovakia,2020-06-15,1552
Slovakia,2020-06-16,1552
Slovakia,2020-06-17,1561
Slovakia,2020-06-18,1562
Slovakia,2020-06-19,1576
Slovakia,2020-06-02,1522
Slovakia,2020-06-20,1586
Slovakia,2020-06-21,1587
Slovakia,2020-06-22,1588
Slovakia,2020-06-23,1589
Slovakia,2020-06-24,1607
Slovakia,2020-06-25,1630
Slovakia,2020-06-26,1643
Slovakia,2020-06-27,1657
Slovakia,2020-06-28,1664
Slovakia,2020-06-29,1665
Slovakia,2020-06-03,1525
Slovakia,2020-06-30,1667
Slovakia,2020-06-04,1526
Slovakia,2020-06-05,1526
Slovakia,2020-06-06,1528
Slovakia,2020-06-07,1528
Slovakia,2020-06-08,1530
Slovakia,2020-06-09,1531
Slovakia,2020-07-01,1687
Slovakia,2020-07-02,1700
Slovakia,2020-07-03,1720
Slovakia,2020-07-04,1749
Slovakia,2020-07-05,1764
Slovakia,2020-07-06,1765
Slovakia,2020-07-07,1767
Slovenia,2020-01-22,0
Slovenia,2020-01-23,0
Slovenia,2020-01-24,0
Slovenia,2020-01-25,0
Slovenia,2020-01-26,0
Slovenia,2020-01-27,0
Slovenia,2020-01-28,0
Slovenia,2020-01-29,0
Slovenia,2020-01-30,0
Slovenia,2020-01-31,0
Slovenia,2020-02-01,0
Slovenia,2020-02-10,0
Slovenia,2020-02-11,0
Slovenia,2020-02-12,0
Slovenia,2020-02-13,0
Slovenia,2020-02-14,0
Slovenia,2020-02-15,0
Slovenia,2020-02-16,0
Slovenia,2020-02-17,0
Slovenia,2020-02-18,0
Slovenia,2020-02-19,0
Slovenia,2020-02-02,0
Slovenia,2020-02-20,0
Slovenia,2020-02-21,0
Slovenia,2020-02-22,0
Slovenia,2020-02-23,0
Slovenia,2020-02-24,0
Slovenia,2020-02-25,0
Slovenia,2020-02-26,0
Slovenia,2020-02-27,0
Slovenia,2020-02-28,0
Slovenia,2020-02-29,0
Slovenia,2020-02-03,0
Slovenia,2020-02-04,0
Slovenia,2020-02-05,0
Slovenia,2020-02-06,0
Slovenia,2020-02-07,0
Slovenia,2020-02-08,0
Slovenia,2020-02-09,0
Slovenia,2020-03-01,0
Slovenia,2020-03-10,31
Slovenia,2020-03-11,57
Slovenia,2020-03-12,89
Slovenia,2020-03-13,141
Slovenia,2020-03-14,181
Slovenia,2020-03-15,219
Slovenia,2020-03-16,253
Slovenia,2020-03-17,275
Slovenia,2020-03-18,275
Slovenia,2020-03-19,286
Slovenia,2020-03-02,0
Slovenia,2020-03-20,341
Slovenia,2020-03-21,383
Slovenia,2020-03-22,414
Slovenia,2020-03-23,442
Slovenia,2020-03-24,480
Slovenia,2020-03-25,528
Slovenia,2020-03-26,562
Slovenia,2020-03-27,632
Slovenia,2020-03-28,684
Slovenia,2020-03-29,730
Slovenia,2020-03-03,0
Slovenia,2020-03-30,756
Slovenia,2020-03-31,802
Slovenia,2020-03-04,0
Slovenia,2020-03-05,2
Slovenia,2020-03-06,7
Slovenia,2020-03-07,7
Slovenia,2020-03-08,16
Slovenia,2020-03-09,16
Slovenia,2020-04-01,841
Slovenia,2020-04-10,1160
Slovenia,2020-04-11,1188
Slovenia,2020-04-12,1205
Slovenia,2020-04-13,1212
Slovenia,2020-04-14,1220
Slovenia,2020-04-15,1248
Slovenia,2020-04-16,1268
Slovenia,2020-04-17,1304
Slovenia,2020-04-18,1317
Slovenia,2020-04-19,1330
Slovenia,2020-04-02,897
Slovenia,2020-04-20,1335
Slovenia,2020-04-21,1344
Slovenia,2020-04-22,1353
Slovenia,2020-04-23,1366
Slovenia,2020-04-24,1373
Slovenia,2020-04-25,1388
Slovenia,2020-04-26,1396
Slovenia,2020-04-27,1402
Slovenia,2020-04-28,1408
Slovenia,2020-04-29,1418
Slovenia,2020-04-03,934
Slovenia,2020-04-30,1429
Slovenia,2020-04-04,977
Slovenia,2020-04-05,997
Slovenia,2020-04-06,1021
Slovenia,2020-04-07,1059
Slovenia,2020-04-08,1091
Slovenia,2020-04-09,1124
Slovenia,2020-05-01,1434
Slovenia,2020-05-10,1457
Slovenia,2020-05-11,1460
Slovenia,2020-05-12,1461
Slovenia,2020-05-13,1463
Slovenia,2020-05-14,1464
Slovenia,2020-05-15,1465
Slovenia,2020-05-16,1465
Slovenia,2020-05-17,1466
Slovenia,2020-05-18,1466
Slovenia,2020-05-19,1467
Slovenia,2020-05-02,1439
Slovenia,2020-05-20,1468
Slovenia,2020-05-21,1468
Slovenia,2020-05-22,1468
Slovenia,2020-05-23,1468
Slovenia,2020-05-24,1468
Slovenia,2020-05-25,1469
Slovenia,2020-05-26,1469
Slovenia,2020-05-27,1471
Slovenia,2020-05-28,1473
Slovenia,2020-05-29,1473
Slovenia,2020-05-03,1439
Slovenia,2020-05-30,1473
Slovenia,2020-05-31,1473
Slovenia,2020-05-04,1439
Slovenia,2020-05-05,1445
Slovenia,2020-05-06,1448
Slovenia,2020-05-07,1449
Slovenia,2020-05-08,1450
Slovenia,2020-05-09,1454
Slovenia,2020-06-01,1473
Slovenia,2020-06-10,1488
Slovenia,2020-06-11,1488
Slovenia,2020-06-12,1490
Slovenia,2020-06-13,1492
Slovenia,2020-06-14,1495
Slovenia,2020-06-15,1496
Slovenia,2020-06-16,1499
Slovenia,2020-06-17,1503
Slovenia,2020-06-18,1511
Slovenia,2020-06-19,1513
Slovenia,2020-06-02,1475
Slovenia,2020-06-20,1519
Slovenia,2020-06-21,1520
Slovenia,2020-06-22,1521
Slovenia,2020-06-23,1534
Slovenia,2020-06-24,1541
Slovenia,2020-06-25,1547
Slovenia,2020-06-26,1558
Slovenia,2020-06-27,1572
Slovenia,2020-06-28,1581
Slovenia,2020-06-29,1585
Slovenia,2020-06-03,1477
Slovenia,2020-06-30,1600
Slovenia,2020-06-04,1477
Slovenia,2020-06-05,1479
Slovenia,2020-06-06,1484
Slovenia,2020-06-07,1485
Slovenia,2020-06-08,1485
Slovenia,2020-06-09,1486
Slovenia,2020-07-01,1613
Slovenia,2020-07-02,1634
Slovenia,2020-07-03,1650
Slovenia,2020-07-04,1679
Slovenia,2020-07-05,1700
Slovenia,2020-07-06,1716
Slovenia,2020-07-07,1739
Somalia,2020-01-22,0
Somalia,2020-01-23,0
Somalia,2020-01-24,0
Somalia,2020-01-25,0
Somalia,2020-01-26,0
Somalia,2020-01-27,0
Somalia,2020-01-28,0
Somalia,2020-01-29,0
Somalia,2020-01-30,0
Somalia,2020-01-31,0
Somalia,2020-02-01,0
Somalia,2020-02-10,0
Somalia,2020-02-11,0
Somalia,2020-02-12,0
Somalia,2020-02-13,0
Somalia,2020-02-14,0
Somalia,2020-02-15,0
Somalia,2020-02-16,0
Somalia,2020-02-17,0
Somalia,2020-02-18,0
Somalia,2020-02-19,0
Somalia,2020-02-02,0
Somalia,2020-02-20,0
Somalia,2020-02-21,0
Somalia,2020-02-22,0
Somalia,2020-02-23,0
Somalia,2020-02-24,0
Somalia,2020-02-25,0
Somalia,2020-02-26,0
Somalia,2020-02-27,0
Somalia,2020-02-28,0
Somalia,2020-02-29,0
Somalia,2020-02-03,0
Somalia,2020-02-04,0
Somalia,2020-02-05,0
Somalia,2020-02-06,0
Somalia,2020-02-07,0
Somalia,2020-02-08,0
Somalia,2020-02-09,0
Somalia,2020-03-01,0
Somalia,2020-03-10,0
Somalia,2020-03-11,0
Somalia,2020-03-12,0
Somalia,2020-03-13,0
Somalia,2020-03-14,0
Somalia,2020-03-15,0
Somalia,2020-03-16,1
Somalia,2020-03-17,1
Somalia,2020-03-18,1
Somalia,2020-03-19,1
Somalia,2020-03-02,0
Somalia,2020-03-20,1
Somalia,2020-03-21,1
Somalia,2020-03-22,1
Somalia,2020-03-23,1
Somalia,2020-03-24,1
Somalia,2020-03-25,1
Somalia,2020-03-26,2
Somalia,2020-03-27,3
Somalia,2020-03-28,3
Somalia,2020-03-29,3
Somalia,2020-03-03,0
Somalia,2020-03-30,3
Somalia,2020-03-31,5
Somalia,2020-03-04,0
Somalia,2020-03-05,0
Somalia,2020-03-06,0
Somalia,2020-03-07,0
Somalia,2020-03-08,0
Somalia,2020-03-09,0
Somalia,2020-04-01,5
Somalia,2020-04-10,21
Somalia,2020-04-11,21
Somalia,2020-04-12,25
Somalia,2020-04-13,60
Somalia,2020-04-14,60
Somalia,2020-04-15,80
Somalia,2020-04-16,80
Somalia,2020-04-17,116
Somalia,2020-04-18,135
Somalia,2020-04-19,164
Somalia,2020-04-02,5
Somalia,2020-04-20,237
Somalia,2020-04-21,286
Somalia,2020-04-22,286
Somalia,2020-04-23,328
Somalia,2020-04-24,328
Somalia,2020-04-25,390
Somalia,2020-04-26,436
Somalia,2020-04-27,480
Somalia,2020-04-28,528
Somalia,2020-04-29,582
Somalia,2020-04-03,7
Somalia,2020-04-30,601
Somalia,2020-04-04,7
Somalia,2020-04-05,7
Somalia,2020-04-06,7
Somalia,2020-04-07,8
Somalia,2020-04-08,12
Somalia,2020-04-09,12
Somalia,2020-05-01,601
Somalia,2020-05-10,1054
Somalia,2020-05-11,1089
Somalia,2020-05-12,1170
Somalia,2020-05-13,1219
Somalia,2020-05-14,1284
Somalia,2020-05-15,1284
Somalia,2020-05-16,1357
Somalia,2020-05-17,1421
Somalia,2020-05-18,1455
Somalia,2020-05-19,1502
Somalia,2020-05-02,671
Somalia,2020-05-20,1573
Somalia,2020-05-21,1594
Somalia,2020-05-22,1594
Somalia,2020-05-23,1594
Somalia,2020-05-24,1594
Somalia,2020-05-25,1689
Somalia,2020-05-26,1711
Somalia,2020-05-27,1731
Somalia,2020-05-28,1828
Somalia,2020-05-29,1828
Somalia,2020-05-03,722
Somalia,2020-05-30,1916
Somalia,2020-05-31,1976
Somalia,2020-05-04,756
Somalia,2020-05-05,835
Somalia,2020-05-06,873
Somalia,2020-05-07,928
Somalia,2020-05-08,928
Somalia,2020-05-09,997
Somalia,2020-06-01,2023
Somalia,2020-06-10,2452
Somalia,2020-06-11,2513
Somalia,2020-06-12,2513
Somalia,2020-06-13,2579
Somalia,2020-06-14,2618
Somalia,2020-06-15,2642
Somalia,2020-06-16,2658
Somalia,2020-06-17,2696
Somalia,2020-06-18,2719
Somalia,2020-06-19,2719
Somalia,2020-06-02,2089
Somalia,2020-06-20,2755
Somalia,2020-06-21,2779
Somalia,2020-06-22,2812
Somalia,2020-06-23,2812
Somalia,2020-06-24,2835
Somalia,2020-06-25,2878
Somalia,2020-06-26,2878
Somalia,2020-06-27,2878
Somalia,2020-06-28,2894
Somalia,2020-06-29,2904
Somalia,2020-06-03,2146
Somalia,2020-06-30,2924
Somalia,2020-06-04,2204
Somalia,2020-06-05,2204
Somalia,2020-06-06,2289
Somalia,2020-06-07,2334
Somalia,2020-06-08,2368
Somalia,2020-06-09,2416
Somalia,2020-07-01,2924
Somalia,2020-07-02,2944
Somalia,2020-07-03,2944
Somalia,2020-07-04,2961
Somalia,2020-07-05,2997
Somalia,2020-07-06,3006
Somalia,2020-07-07,3015
South Africa,2020-01-22,0
South Africa,2020-01-23,0
South Africa,2020-01-24,0
South Africa,2020-01-25,0
South Africa,2020-01-26,0
South Africa,2020-01-27,0
South Africa,2020-01-28,0
South Africa,2020-01-29,0
South Africa,2020-01-30,0
South Africa,2020-01-31,0
South Africa,2020-02-01,0
South Africa,2020-02-10,0
South Africa,2020-02-11,0
South Africa,2020-02-12,0
South Africa,2020-02-13,0
South Africa,2020-02-14,0
South Africa,2020-02-15,0
South Africa,2020-02-16,0
South Africa,2020-02-17,0
South Africa,2020-02-18,0
South Africa,2020-02-19,0
South Africa,2020-02-02,0
South Africa,2020-02-20,0
South Africa,2020-02-21,0
South Africa,2020-02-22,0
South Africa,2020-02-23,0
South Africa,2020-02-24,0
South Africa,2020-02-25,0
South Africa,2020-02-26,0
South Africa,2020-02-27,0
South Africa,2020-02-28,0
South Africa,2020-02-29,0
South Africa,2020-02-03,0
South Africa,2020-02-04,0
South Africa,2020-02-05,0
South Africa,2020-02-06,0
South Africa,2020-02-07,0
South Africa,2020-02-08,0
South Africa,2020-02-09,0
South Africa,2020-03-01,0
South Africa,2020-03-10,7
South Africa,2020-03-11,13
South Africa,2020-03-12,17
South Africa,2020-03-13,24
South Africa,2020-03-14,38
South Africa,2020-03-15,51
South Africa,2020-03-16,62
South Africa,2020-03-17,62
South Africa,2020-03-18,116
South Africa,2020-03-19,150
South Africa,2020-03-02,0
South Africa,2020-03-20,202
South Africa,2020-03-21,240
South Africa,2020-03-22,274
South Africa,2020-03-23,402
South Africa,2020-03-24,554
South Africa,2020-03-25,709
South Africa,2020-03-26,927
South Africa,2020-03-27,1170
South Africa,2020-03-28,1187
South Africa,2020-03-29,1280
South Africa,2020-03-03,0
South Africa,2020-03-30,1326
South Africa,2020-03-31,1353
South Africa,2020-03-04,0
South Africa,2020-03-05,1
South Africa,2020-03-06,1
South Africa,2020-03-07,1
South Africa,2020-03-08,3
South Africa,2020-03-09,3
South Africa,2020-04-01,1380
South Africa,2020-04-10,2003
South Africa,2020-04-11,2028
South Africa,2020-04-12,2173
South Africa,2020-04-13,2272
South Africa,2020-04-14,2415
South Africa,2020-04-15,2506
South Africa,2020-04-16,2605
South Africa,2020-04-17,2783
South Africa,2020-04-18,3034
South Africa,2020-04-19,3158
South Africa,2020-04-02,1462
South Africa,2020-04-20,3300
South Africa,2020-04-21,3465
South Africa,2020-04-22,3635
South Africa,2020-04-23,3953
South Africa,2020-04-24,4220
South Africa,2020-04-25,4361
South Africa,2020-04-26,4546
South Africa,2020-04-27,4793
South Africa,2020-04-28,4996
South Africa,2020-04-29,5350
South Africa,2020-04-03,1505
South Africa,2020-04-30,5647
South Africa,2020-04-04,1585
South Africa,2020-04-05,1655
South Africa,2020-04-06,1686
South Africa,2020-04-07,1749
South Africa,2020-04-08,1845
South Africa,2020-04-09,1934
South Africa,2020-05-01,5951
South Africa,2020-05-10,10015
South Africa,2020-05-11,10652
South Africa,2020-05-12,11350
South Africa,2020-05-13,12074
South Africa,2020-05-14,12739
South Africa,2020-05-15,13524
South Africa,2020-05-16,14355
South Africa,2020-05-17,15515
South Africa,2020-05-18,16433
South Africa,2020-05-19,17200
South Africa,2020-05-02,6336
South Africa,2020-05-20,18003
South Africa,2020-05-21,19137
South Africa,2020-05-22,20125
South Africa,2020-05-23,21343
South Africa,2020-05-24,22583
South Africa,2020-05-25,23615
South Africa,2020-05-26,24264
South Africa,2020-05-27,25937
South Africa,2020-05-28,27403
South Africa,2020-05-29,29240
South Africa,2020-05-03,6783
South Africa,2020-05-30,30967
South Africa,2020-05-31,32683
South Africa,2020-05-04,7220
South Africa,2020-05-05,7572
South Africa,2020-05-06,7808
South Africa,2020-05-07,8232
South Africa,2020-05-08,8895
South Africa,2020-05-09,9420
South Africa,2020-06-01,34357
South Africa,2020-06-10,55421
South Africa,2020-06-11,58568
South Africa,2020-06-12,61927
South Africa,2020-06-13,65736
South Africa,2020-06-14,70038
South Africa,2020-06-15,73533
South Africa,2020-06-16,76334
South Africa,2020-06-17,80412
South Africa,2020-06-18,83890
South Africa,2020-06-19,87715
South Africa,2020-06-02,35812
South Africa,2020-06-20,92681
South Africa,2020-06-21,97302
South Africa,2020-06-22,101590
South Africa,2020-06-23,106108
South Africa,2020-06-24,111796
South Africa,2020-06-25,118375
South Africa,2020-06-26,124590
South Africa,2020-06-27,131800
South Africa,2020-06-28,138134
South Africa,2020-06-29,144264
South Africa,2020-06-03,37525
South Africa,2020-06-30,151209
South Africa,2020-06-04,40792
South Africa,2020-06-05,43434
South Africa,2020-06-06,45973
South Africa,2020-06-07,48285
South Africa,2020-06-08,50879
South Africa,2020-06-09,52991
South Africa,2020-07-01,159333
South Africa,2020-07-02,168061
South Africa,2020-07-03,177124
South Africa,2020-07-04,187977
South Africa,2020-07-05,196750
South Africa,2020-07-06,205721
South Africa,2020-07-07,215855
South Sudan,2020-01-22,0
South Sudan,2020-01-23,0
South Sudan,2020-01-24,0
South Sudan,2020-01-25,0
South Sudan,2020-01-26,0
South Sudan,2020-01-27,0
South Sudan,2020-01-28,0
South Sudan,2020-01-29,0
South Sudan,2020-01-30,0
South Sudan,2020-01-31,0
South Sudan,2020-02-01,0
South Sudan,2020-02-10,0
South Sudan,2020-02-11,0
South Sudan,2020-02-12,0
South Sudan,2020-02-13,0
South Sudan,2020-02-14,0
South Sudan,2020-02-15,0
South Sudan,2020-02-16,0
South Sudan,2020-02-17,0
South Sudan,2020-02-18,0
South Sudan,2020-02-19,0
South Sudan,2020-02-02,0
South Sudan,2020-02-20,0
South Sudan,2020-02-21,0
South Sudan,2020-02-22,0
South Sudan,2020-02-23,0
South Sudan,2020-02-24,0
South Sudan,2020-02-25,0
South Sudan,2020-02-26,0
South Sudan,2020-02-27,0
South Sudan,2020-02-28,0
South Sudan,2020-02-29,0
South Sudan,2020-02-03,0
South Sudan,2020-02-04,0
South Sudan,2020-02-05,0
South Sudan,2020-02-06,0
South Sudan,2020-02-07,0
South Sudan,2020-02-08,0
South Sudan,2020-02-09,0
South Sudan,2020-03-01,0
South Sudan,2020-03-10,0
South Sudan,2020-03-11,0
South Sudan,2020-03-12,0
South Sudan,2020-03-13,0
South Sudan,2020-03-14,0
South Sudan,2020-03-15,0
South Sudan,2020-03-16,0
South Sudan,2020-03-17,0
South Sudan,2020-03-18,0
South Sudan,2020-03-19,0
South Sudan,2020-03-02,0
South Sudan,2020-03-20,0
South Sudan,2020-03-21,0
South Sudan,2020-03-22,0
South Sudan,2020-03-23,0
South Sudan,2020-03-24,0
South Sudan,2020-03-25,0
South Sudan,2020-03-26,0
South Sudan,2020-03-27,0
South Sudan,2020-03-28,0
South Sudan,2020-03-29,0
South Sudan,2020-03-03,0
South Sudan,2020-03-30,0
South Sudan,2020-03-31,0
South Sudan,2020-03-04,0
South Sudan,2020-03-05,0
South Sudan,2020-03-06,0
South Sudan,2020-03-07,0
South Sudan,2020-03-08,0
South Sudan,2020-03-09,0
South Sudan,2020-04-01,0
South Sudan,2020-04-10,4
South Sudan,2020-04-11,4
South Sudan,2020-04-12,4
South Sudan,2020-04-13,4
South Sudan,2020-04-14,4
South Sudan,2020-04-15,4
South Sudan,2020-04-16,4
South Sudan,2020-04-17,4
South Sudan,2020-04-18,4
South Sudan,2020-04-19,4
South Sudan,2020-04-02,0
South Sudan,2020-04-20,4
South Sudan,2020-04-21,4
South Sudan,2020-04-22,4
South Sudan,2020-04-23,5
South Sudan,2020-04-24,5
South Sudan,2020-04-25,5
South Sudan,2020-04-26,6
South Sudan,2020-04-27,6
South Sudan,2020-04-28,34
South Sudan,2020-04-29,34
South Sudan,2020-04-03,0
South Sudan,2020-04-30,35
South Sudan,2020-04-04,0
South Sudan,2020-04-05,1
South Sudan,2020-04-06,1
South Sudan,2020-04-07,2
South Sudan,2020-04-08,2
South Sudan,2020-04-09,3
South Sudan,2020-05-01,45
South Sudan,2020-05-10,120
South Sudan,2020-05-11,156
South Sudan,2020-05-12,194
South Sudan,2020-05-13,203
South Sudan,2020-05-14,203
South Sudan,2020-05-15,236
South Sudan,2020-05-16,236
South Sudan,2020-05-17,290
South Sudan,2020-05-18,290
South Sudan,2020-05-19,290
South Sudan,2020-05-02,45
South Sudan,2020-05-20,290
South Sudan,2020-05-21,481
South Sudan,2020-05-22,563
South Sudan,2020-05-23,655
South Sudan,2020-05-24,655
South Sudan,2020-05-25,806
South Sudan,2020-05-26,806
South Sudan,2020-05-27,994
South Sudan,2020-05-28,994
South Sudan,2020-05-29,994
South Sudan,2020-05-03,46
South Sudan,2020-05-30,994
South Sudan,2020-05-31,994
South Sudan,2020-05-04,46
South Sudan,2020-05-05,52
South Sudan,2020-05-06,58
South Sudan,2020-05-07,74
South Sudan,2020-05-08,120
South Sudan,2020-05-09,120
South Sudan,2020-06-01,994
South Sudan,2020-06-10,1604
South Sudan,2020-06-11,1670
South Sudan,2020-06-12,1670
South Sudan,2020-06-13,1693
South Sudan,2020-06-14,1693
South Sudan,2020-06-15,1693
South Sudan,2020-06-16,1776
South Sudan,2020-06-17,1813
South Sudan,2020-06-18,1830
South Sudan,2020-06-19,1864
South Sudan,2020-06-02,994
South Sudan,2020-06-20,1882
South Sudan,2020-06-21,1892
South Sudan,2020-06-22,1916
South Sudan,2020-06-23,1930
South Sudan,2020-06-24,1942
South Sudan,2020-06-25,1942
South Sudan,2020-06-26,1942
South Sudan,2020-06-27,1942
South Sudan,2020-06-28,1989
South Sudan,2020-06-29,1989
South Sudan,2020-06-03,994
South Sudan,2020-06-30,2007
South Sudan,2020-06-04,994
South Sudan,2020-06-05,994
South Sudan,2020-06-06,994
South Sudan,2020-06-07,1317
South Sudan,2020-06-08,1604
South Sudan,2020-06-09,1604
South Sudan,2020-07-01,2021
South Sudan,2020-07-02,2021
South Sudan,2020-07-03,2021
South Sudan,2020-07-04,2021
South Sudan,2020-07-05,2021
South Sudan,2020-07-06,2021
South Sudan,2020-07-07,2021
Spain,2020-01-22,0
Spain,2020-01-23,0
Spain,2020-01-24,0
Spain,2020-01-25,0
Spain,2020-01-26,0
Spain,2020-01-27,0
Spain,2020-01-28,0
